slug,language,title,grade_level,version,filename
trump-muslimban-spanish,es,Trump desdeña a los críticos que condenaron su plan de vetar a los musulmanes de los EE.UU.,9.0,1,trump-muslimban-spanish.es.1.txt
trump-muslimban-spanish,es,Trump no escucha a quienes rechazaron su idea de no permitir a los musulmanes entrar a los EE.UU.,7.0,2,trump-muslimban-spanish.es.2.txt
trump-muslimban-spanish,es,Un candidato rechaza las críticas a su plan de mantener a los musulmanes fuera de los EE.UU.,5.0,3,trump-muslimban-spanish.es.3.txt
trump-muslimban-spanish,es,Un candidato presidencial sostiene su plan de mantener a los musulmanes fuera de los EE.UU.,3.0,4,trump-muslimban-spanish.es.4.txt
tsarnaev-deathpenalty,en,How a jury decided to sentence the Boston Marathon bomber to death,12.0,0,tsarnaev-deathpenalty.en.0.txt
tsarnaev-deathpenalty,en,Jury decides on death penalty for Boston Marathon bomber Tsarnaev,8.0,1,tsarnaev-deathpenalty.en.1.txt
tsarnaev-deathpenalty,en,Jury sentences Boston Marathon bomber to death,7.0,2,tsarnaev-deathpenalty.en.2.txt
tsarnaev-deathpenalty,en,Boston Marathon bomber Tsarnaev sentenced to death,6.0,3,tsarnaev-deathpenalty.en.3.txt
tsarnaev-deathpenalty,en,Boston bomber gets death penalty,4.0,4,tsarnaev-deathpenalty.en.4.txt
turf-health,en,Popular athletic field turf raises worries,12.0,0,turf-health.en.0.txt
turf-health,en,Some people are worried about crumb rubber in artificial turf fields,8.0,1,turf-health.en.1.txt
turf-health,en,"Is crumb rubber really safe, some ask",6.0,2,turf-health.en.2.txt
turf-health,en,"Using crumb rubber in artificial turf may be a crummy idea, some say",5.0,3,turf-health.en.3.txt
turf-health,en,Is crumb rubber safe for sports fields?,4.0,4,turf-health.en.4.txt
turkey-eagle,en,Turkey vs. eagle: Your Thanksgiving bird is nobler than you know,12.0,0,turkey-eagle.en.0.txt
turkey-eagle,en,"A turkey tale: Ben Franklin saw it, not the eagle, as the nation's symbol",8.0,1,turkey-eagle.en.1.txt
turkey-eagle,en,Our sage Ben Franklin was savvy when it came to turkey vs. eagle,6.0,2,turkey-eagle.en.2.txt
turkey-eagle,en,This debate's for the birds: Who's the better national symbol?,5.0,3,turkey-eagle.en.3.txt
turkey-eagle,en,It doesn't take eagle eyes to see that turkeys are smart in the wild,4.0,4,turkey-eagle.en.4.txt
turkey-education,en,"Turkey rolls back secular education for ""pious generation""",12.0,0,turkey-education.en.0.txt
turkey-education,en,Some Turks say government is adding religion to country's schools,8.0,1,turkey-education.en.1.txt
turkey-education,en,Is Turkey trying to impose Muslim religious ideas in schools?,6.0,2,turkey-education.en.2.txt
turkey-education,en,Turkey allowing more religious education,5.0,3,turkey-education.en.3.txt
turkey-education,en,Some in Turkey upset about religious teaching in schools,4.0,4,turkey-education.en.4.txt
turkey-education-spanish,es,Turquía retrocede en la educación secular hacia una 'generación piadosa',12.0,0,turkey-education-spanish.es.0.txt
turkey-education-spanish,es,Algunos turcos afirman que el Estado está añadiendo la religión a las escuelas del país,8.0,1,turkey-education-spanish.es.1.txt
turkey-education-spanish,es,¿Está Turquía tratando de imponer ideas religiosas musulmanas en las escuelas?,6.0,2,turkey-education-spanish.es.2.txt
turkey-education-spanish,es,Turquía está impartiendo una educación más religiosa,5.0,3,turkey-education-spanish.es.3.txt
turkey-education-spanish,es,Algunas personas en Turquía están molestas por la enseñanza religiosa en las escuelas,4.0,4,turkey-education-spanish.es.4.txt
turkey-mining,en,Turkish families bury miners as toll rises to 283,12.0,0,turkey-mining.en.0.txt
turkey-mining,en,Turkish families both grieving and enraged over mine disaster,9.0,1,turkey-mining.en.1.txt
turkey-mining,en,Protesters angry at Turkish gov't for handling of mine disasater,7.0,2,turkey-mining.en.2.txt
turkey-mining,en,"Turkish mine explosion leaves hundreds dead, people angered",5.0,3,turkey-mining.en.3.txt
turkey-mining,en,Turkish families in mourning after mine disaster kills hundreds,4.0,4,turkey-mining.en.4.txt
turkey-riots,en,"Turkish police, protesters renew standoff in Taksim Square",12.0,0,turkey-riots.en.0.txt
turkey-riots,en,Istanbul protesters face tear gas from riot police,8.0,1,turkey-riots.en.1.txt
turkey-riots,en,Turkish demonstrators endure police violence,6.0,2,turkey-riots.en.2.txt
turkey-riots,en,Protesters forced out of Turkish park by police,5.0,3,turkey-riots.en.3.txt
turkey-riots,en,"Riot police raid Turkish protest camp, several hundred hurt",4.0,4,turkey-riots.en.4.txt
turtle-navigation,en,Sea turtle navigates vast ocean to find beach where she was born: How?,12.0,0,turtle-navigation.en.0.txt
turtle-navigation,en,Sea turtles' long ocean swim home,9.0,1,turtle-navigation.en.1.txt
turtle-navigation,en,Sea turtles are natural ocean navigators,7.0,2,turtle-navigation.en.2.txt
turtle-navigation,en,"No map or GPS, sea turtles still swim thousands of miles home",5.0,3,turtle-navigation.en.3.txt
turtle-navigation,en,Sea turtles find their spot on the beach,4.0,4,turtle-navigation.en.4.txt
turtle-navigation-spanish,es,Una tortuga navega por el océano para encontrar la playa donde nació: ¿cómo lo hace?,12.0,0,turtle-navigation-spanish.es.0.txt
turtle-navigation-spanish,es,La tortuga marina realiza un largo viaje por el océano para llegar a casa,9.0,1,turtle-navigation-spanish.es.1.txt
turtle-navigation-spanish,es,Las tortugas marinas son navegantes naturales del océano,7.0,2,turtle-navigation-spanish.es.2.txt
turtle-navigation-spanish,es,"Sin mapa ni GPS, las tortugas marinas nadan miles de millas para llegar a casa",5.0,3,turtle-navigation-spanish.es.3.txt
turtle-navigation-spanish,es,Las tortugas marinas encuentran su lugar en la playa,4.0,4,turtle-navigation-spanish.es.4.txt
turtles-florida,en,"More sea turtles come to Florida, but reasons are mysterious",12.0,0,turtles-florida.en.0.txt
turtles-florida,en,Florida finds favor with sea turtles; more are nesting on state beaches,8.0,1,turtles-florida.en.1.txt
turtles-florida,en,"More sea turtles nesting in Florida and scientists are pleased, but puzzled",6.0,2,turtles-florida.en.2.txt
turtles-florida,en,More sea turtles are nesting in Florida; scientists would like to know why,5.0,3,turtles-florida.en.3.txt
turtles-florida,en,More sea turtles build nests in Florida and scientists want to know why,4.0,4,turtles-florida.en.4.txt
turtles-florida,en,Scientists want to learn more about sea turtles,2.0,5,turtles-florida.en.5.txt
twitter-nicebot,en,Twitter can be a mean place. Meet @TheNiceBot,12.0,0,twitter-nicebot.en.0.txt
twitter-nicebot,en,Cheerful tweets from @TheNiceBot try to counteract cyberbullying,9.0,1,twitter-nicebot.en.1.txt
twitter-nicebot,en,Twitter can be a mean place. Meet @TheNiceBot,7.0,2,twitter-nicebot.en.2.txt
twitter-nicebot,en,"On Twitter, @TheNiceBot fights bullying with cheerful messages",5.0,3,twitter-nicebot.en.3.txt
twitter-nicebot,en,"On Twitter, a cheerful robot sends nice messages to fight bullies",3.0,4,twitter-nicebot.en.4.txt
twitter-sports,en,Bad behavior on social media can cost recruits,12.0,0,twitter-sports.en.0.txt
twitter-sports,en,College recruiters take social media behavior seriously,8.0,1,twitter-sports.en.1.txt
twitter-sports,en,Colleges are watching your social media behavior,6.0,2,twitter-sports.en.2.txt
twitter-sports,en,Athletes warned about social media postings,5.0,3,twitter-sports.en.3.txt
twitter-sports,en,Online manners are as important as grades,4.0,4,twitter-sports.en.4.txt
twitter-sports-spanish,es,La mala conducta en las redes sociales puede suponer la pérdida de un fichaje,12.0,0,twitter-sports-spanish.es.0.txt
twitter-sports-spanish,es,Los cazatalentos universitarios se toman en serio el comportamiento en las redes sociales,8.0,1,twitter-sports-spanish.es.1.txt
twitter-sports-spanish,es,Las universidades verifican el comportamiento en redes sociales,6.0,2,twitter-sports-spanish.es.2.txt
twitter-sports-spanish,es,Se advierte a los deportistas acerca de sus publicaciones en redes sociales,5.0,3,twitter-sports-spanish.es.3.txt
twitter-sports-spanish,es,La actitud en las redes sociales es tan importante como las calificaciones,4.0,4,twitter-sports-spanish.es.4.txt
two-dollarbill,en,$2 bill to get its turn in the spotlight,12.0,0,two-dollarbill.en.0.txt
two-dollarbill,en,"$2 bill enthusiasts say go ahead and spend them, there are plenty more",8.0,1,two-dollarbill.en.1.txt
two-dollarbill,en,Spending the $2 bill also buys stories and smiles,6.0,2,two-dollarbill.en.2.txt
two-dollarbill,en,Bringing the $2 bill out from hiding and into cash registers,5.0,3,two-dollarbill.en.3.txt
two-dollarbill,en,New film will star the $2 bill,3.0,4,two-dollarbill.en.4.txt
txgun-rallies,en,NRA chastises open carry protests in Texas,12.0,0,txgun-rallies.en.0.txt
txgun-rallies,en,"Texans have guns, will carry, but maybe not as openly as they want",8.0,1,txgun-rallies.en.1.txt
txgun-rallies,en,Gun-rights supporters say open-carry rallies in Texas are not practical,7.0,2,txgun-rallies.en.2.txt
txgun-rallies,en,Gun-loving Texans rally to support carrying weapons openly,5.0,3,txgun-rallies.en.3.txt
txgun-rallies,en,Gun rallies in Texas are confusing to some,4.0,4,txgun-rallies.en.4.txt
uber-children,en,Would you let a service drive your kids? Some parents already do,12.0,0,uber-children.en.0.txt
uber-children,en,New car-hailing services taking kids along for the ride,9.0,1,uber-children.en.1.txt
uber-children,en,Chauffeur companies cater to children on the go,7.0,2,uber-children.en.2.txt
uber-children,en,"Companies catering to children needing rides to school, activities ",4.0,3,uber-children.en.3.txt
uber-children,en,"Need a ride? Companies pick up, drop off kids who are going places",3.0,4,uber-children.en.4.txt
ucla-mural,en,A wall comes down at UCLA,12.0,0,ucla-mural.en.0.txt
ucla-mural,en,Uncovering history on a UCLA wall,8.0,1,ucla-mural.en.1.txt
ucla-mural,en,Taking down a wall to reveal art as history,7.0,2,ucla-mural.en.2.txt
ucla-mural,en,"One wall comes down to reveal another, more meaningful",6.0,3,ucla-mural.en.3.txt
ucla-mural,en,A wall mural is an important reminder of history,4.0,4,ucla-mural.en.4.txt
ukraine-crimea,en,Hundreds of gunmen surround Ukraine military base,12.0,0,ukraine-crimea.en.0.txt
ukraine-crimea,en,Standoff in Crimea between Ukraine and Russia has the West on edge,9.0,1,ukraine-crimea.en.1.txt
ukraine-crimea,en,"Ukraine warns it's on ""brink of disaster"" as Russia seizes Crimea",7.0,2,ukraine-crimea.en.2.txt
ukraine-crimea,en,Russia takeover of Crimea from Ukraine worries the West,5.0,3,ukraine-crimea.en.3.txt
ukraine-crimea,en,"Russia invades Ukraine, takes over Crimea without firing a shot",4.0,4,ukraine-crimea.en.4.txt
ukraine-poverty,en,Ukraine's poor military can only hope it never has to fight Russia,12.0,0,ukraine-poverty.en.0.txt
ukraine-poverty,en,Ukraine's military measures up poorly against Russian military might,8.0,1,ukraine-poverty.en.1.txt
ukraine-poverty,en,"In crisis with Russia, Ukraine's military running out of money",6.0,2,ukraine-poverty.en.2.txt
ukraine-poverty,en,"In face-off with Russia, Ukraine's military is outgunned",5.0,3,ukraine-poverty.en.3.txt
ukraine-poverty,en,Ukraine's poor military stretched thin in crisis with Russia,4.0,4,ukraine-poverty.en.4.txt
ukraine-protests,en,"Ukraine uprising erupts in killings, arson, raids",10.0,0,ukraine-protests.en.0.txt
ukraine-protests,en,Ukraine uprising turns violent and bloody,9.0,1,ukraine-protests.en.1.txt
ukraine-protests,en,"Police and protesters clash in Kiev, death toll put at 9 to as high as 19",7.0,2,ukraine-protests.en.2.txt
ukraine-protests,en,Ukraine uprising turns bloody and deadly,6.0,3,ukraine-protests.en.3.txt
ukraine-protests,en,Ukraine suffers its bloodiest day in protests against government,4.0,4,ukraine-protests.en.4.txt
ukraine-struggle,en,Residents of eastern Ukraine cities struggle to go on with life,12.0,0,ukraine-struggle.en.0.txt
ukraine-struggle,en,Life grinds to a halt in eastern Ukraine as conflict rages,8.0,1,ukraine-struggle.en.1.txt
ukraine-struggle,en,Conflict in eastern Ukraine making daily life impossible,7.0,2,ukraine-struggle.en.2.txt
ukraine-struggle,en,Fighting in eastern Ukraine brings normal life to a halt,5.0,3,ukraine-struggle.en.3.txt
ukraine-struggle,en,Ordinary Ukrainians see their towns turned to battlefields,4.0,4,ukraine-struggle.en.4.txt
ukraineaid-procon,en,PRO/CON: Should U.S. grant Ukraine's urgent request for military aid?,12.0,0,ukraineaid-procon.en.0.txt
ukraineaid-procon,en,PRO/CON: Should the U.S. answer Ukraine's call for arms?,9.0,1,ukraineaid-procon.en.1.txt
ukraineaid-procon,en,PRO/CON: Should the U.S. send weapons to Ukraine?,7.0,2,ukraineaid-procon.en.2.txt
ukraineaid-procon,en,PRO/CON: Should the U.S. give guns to Ukraine as it fights separatists?,6.0,3,ukraineaid-procon.en.3.txt
ukraineaid-procon,en,PRO/CON: Will sending U.S. guns to Ukraine help or hurt?,5.0,4,ukraineaid-procon.en.4.txt
ukrainian-eggs,en,Ohio artist's eggs carry on Ukrainian tradition,9.0,0,ukrainian-eggs.en.0.txt
ukrainian-eggs,en,A Ukrainian Easter egg tradition that spans centuries,7.0,1,ukrainian-eggs.en.1.txt
ukrainian-eggs,en,Artist sticks with the old ways in decorating Easter eggs,6.0,2,ukrainian-eggs.en.2.txt
ukrainian-eggs,en,Artist carries on Ukrainian tradition with her Easter eggs,4.0,3,ukrainian-eggs.en.3.txt
ukrainian-eggs,en,Making colorful Easter eggs,3.0,4,ukrainian-eggs.en.4.txt
unc-cheating,en,Failures in oversight worsened UNC academic fraud,12.0,0,unc-cheating.en.0.txt
unc-cheating,en,"Fake classes, fake grades, but real academic scandal at UNC",9.0,1,unc-cheating.en.1.txt
unc-cheating,en,Trouble at UNC after report says some classes were fake,7.0,2,unc-cheating.en.2.txt
unc-cheating,en,Some college classes and grades were made up,6.0,3,unc-cheating.en.3.txt
unc-cheating,en,"College classes and grades were fake, now the trouble is real",4.0,4,unc-cheating.en.4.txt
uncletom-dc,en,"""Uncle Tom's Cabin,"" iconic novel on slavery, has suburban D.C. roots",12.0,0,uncletom-dc.en.0.txt
uncletom-dc,en,"Log house with ""Uncle Tom's Cabin"" roots to be a museum",8.0,1,uncletom-dc.en.1.txt
uncletom-dc,en,"""Uncle Tom's Cabin"" plantation home to get new name, visitors center",6.0,2,uncletom-dc.en.2.txt
uncletom-dc,en,"Once a slave's home, now ""Uncle Tom's Cabin"" will be a museum",5.0,3,uncletom-dc.en.3.txt
uncletom-dc,en,Log cabin goes from being a slave's home to a park and museum,4.0,4,uncletom-dc.en.4.txt
underarmour-biz,en,Under Armour has stories to tell about its celebrity athletes,12.0,0,underarmour-biz.en.0.txt
underarmour-biz,en,Sports stars' stories score with fans on Under Armour's shoes and shirts,9.0,1,underarmour-biz.en.1.txt
underarmour-biz,en,Under Armour banks on star athletes' stories to sell sports apparel,7.0,2,underarmour-biz.en.2.txt
underarmour-biz,en,Candy and cars help connect Under Armour's sports gear with the stars,5.0,3,underarmour-biz.en.3.txt
underarmour-biz,en,Under Armour uses sports stars' favorite things to sell shoes and clothes ,3.0,4,underarmour-biz.en.4.txt
underarmour-biz-spanish,es,Under Armour comparte historias sobre sus estrellas insignes,12.0,0,underarmour-biz-spanish.es.0.txt
underarmour-biz-spanish,es,Los diseños de Under Armour narran historias personales de las estrellas deportivas,9.0,1,underarmour-biz-spanish.es.1.txt
underarmour-biz-spanish,es,Under Armour usa las historias de los deportistas para vender sus productos,7.0,2,underarmour-biz-spanish.es.2.txt
underarmour-biz-spanish,es,Under Armour conecta a sus clientes con deportistas famosos,5.0,3,underarmour-biz-spanish.es.3.txt
